sentence_translation,paraphrase_translation,norm_sentence_translation,norm_paraphrase_translation,labse_similarity,laser_similarity,jaccard_similarity,length_ratio,meteor_score,raw_meteor_score,lemma_meteor_score,meteor_difference,ensemble_score,is_paraphrase,length_s1,length_s2,string_similarity,is_identical
"36 zaposlenih v podjetju Think Dynamics bo ostalo v Torontu in postali bodo zaposleni pri IBM, je dejal Crowe.","Državna senatorka Vi Simpson, nekdanji državni in nacionalni predsednik demokratov Joe Andrew sta kandidirala za demokratsko nominacijo.","36 zaposlenih v podjetju think dynamics bo ostalo v torontu in postali bodo zaposleni pri ibm, je dejal crowe.","državna senatorka vi simpson, nekdanji državni in nacionalni predsednik demokratov joe andrew sta kandidirala za demokratsko nominacijo.",0.3446442186832428,0.1320798099040985,0.029411764705882353,0.8947368421052632,0.026595744680851064,0.026595744680851064,0.026595744680851064,0.0,0.27255606559372636,False,19,17,0.22058823529411764,False
Vodilna demokratska kandidata sta nekdanji državni in nacionalni predsednik demokratov Joe Andrew in državna senatorka Vi Simpson iz Ellettsvilla.,"Priporočilo je bilo, da bi morali razmisliti o tem, da bi mesto direktorja CIA postalo poklicno mesto namesto političnega imenovanja.",vodilna demokratska kandidata sta nekdanji državni in nacionalni predsednik demokratov joe andrew in državna senatorka vi simpson iz ellettsvilla.,"priporočilo je bilo, da bi morali razmisliti o tem, da bi mesto direktorja cia postalo poklicno mesto namesto političnega imenovanja.",0.27720698714256287,0.2684422433376312,0.0,0.95,0.0,0.0,0.0,0.0,0.28641546785831457,False,19,20,0.21232876712328763,False
"Predlaga, da bi moral kongres razmisliti o tem, da bi mesto direktorja CIA postalo profesionalno mesto, namesto političnega imenovanja.","Uradniki se srečujejo tudi z Mednarodno organizacijo za epizootike (OIE), ki določa standarde za zdravje živali po vsem svetu.","predlaga, da bi moral kongres razmisliti o tem, da bi mesto direktorja cia postalo profesionalno mesto, namesto političnega imenovanja.","uradniki se srečujejo tudi z mednarodno organizacijo za epizootike (oie), ki določa standarde za zdravje živali po vsem svetu.",0.26616379618644714,0.26484882831573486,0.0,1.0,0.0,0.0,0.0,0.0,0.2859201669692994,False,19,19,0.1777777777777778,False
"Kanadski uradniki so se prav tako pričakovali, da se bodo včeraj sestali z Mednarodno organizacijo za epizootike (OIE), ki določa standarde za zdravje živali po vsem svetu.","Gospod Li, namestnik predsednika Cheung Kong Holdings, je sin hongkonškega milijarderja Li Ka-shinga.","kanadski uradniki so se prav tako pričakovali, da se bodo včeraj sestali z mednarodno organizacijo za epizootike (oie), ki določa standarde za zdravje živali po vsem svetu.","gospod li, namestnik predsednika cheung kong holdings, je sin hongkonškega milijarderja li ka-shinga.",0.24069496989250183,-0.023646628484129906,0.0,0.48148148148148145,0.0,0.0,0.0,0.0,0.13733214755990994,False,27,13,0.2325581395348837,False
Li je namestnik predsednika Cheung Kong (Holdings) Ltd.,"Delnice GE so v petek zaprle pri 30,65 dolarja za delnico, kar je približno 42 centov manj, na borzi v New Yorku.",li je namestnik predsednika cheung kong (holdings) ltd.,"delnice ge so v petek zaprle pri 30,65 dolarja za delnico, kar je približno 42 centov manj, na borzi v new yorku.",0.33429983258247375,0.00955257099121809,0.03571428571428571,0.36363636363636365,0.053191489361702135,0.053191489361702135,0.053191489361702135,0.0,0.18183991820159012,False,8,22,0.23008849557522126,False
Papež Janez Pavel II.,Papež Janez Pavel II.,papež janez pavel ii.,papež janez pavel ii.,1.0,1.0,1.0,1.0,0.9921875,0.9921875,0.9921875,0.0,0.9992187500000002,True,4,4,1.0,True
"Fletcher tega ne bo storil, je dejal njegov vodja kampanje, Daniel Groves.","Richardson in vodja kampanje Fletcher, Daniel Groves, sta zavrnila zahtevo.","fletcher tega ne bo storil, je dejal njegov vodja kampanje, daniel groves.","richardson in vodja kampanje fletcher, daniel groves, sta zavrnila zahtevo.",0.6959877610206604,0.7143194675445557,0.1,0.8333333333333334,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.0,0.5944988542761508,False,12,10,0.19999999999999996,False
"Tehnološko obarvani indeks Nasdaq Composite Index .IXIC je izgubil 3,88 točke ali 0,24 odstotka, in dosegel 1.644,76 točke.","Širši indeks Standard & Poor's 500 Index <.SPX> je dodal 0,99 točke ali 0,1 odstotka, in dosegel 995,69 točke.","tehnološko obarvani indeks nasdaq composite index .ixic je izgubil 3,88 točke ali 0,24 odstotka, in dosegel 1.644,76 točke.","širši indeks standard & poor's 500 index <.spx> je dodal 0,99 točke ali 0,1 odstotka, in dosegel 995,69 točke.",0.5319307446479797,0.6240360140800476,0.32142857142857145,0.9473684210526315,0.423572744014733,0.423572744014733,0.423572744014733,0.0,0.5692200757327999,False,18,19,0.5609756097560976,False
"Predsednik farmacevtskega združenja Richard Heslop je dejal, da se mnogi kupci lekarn vračajo s povrnjenimi izdelki.","Predsednik farmacevtskega združenja Richard Heslop je dejal, da je to poudarilo potrebo po regulaciji izdelkov.","predsednik farmacevtskega združenja richard heslop je dejal, da se mnogi kupci lekarn vračajo s povrnjenimi izdelki.","predsednik farmacevtskega združenja richard heslop je dejal, da je to poudarilo potrebo po regulaciji izdelkov.",0.7675297856330872,0.5169185400009155,0.36363636363636365,0.9375,0.4898781446540881,0.4898781446540881,0.4898781446540881,0.0,0.6411889270825548,False,16,15,0.7068965517241379,False
"Kempenaers je dejal, da so nekatere vrste še vedno zveste, zlasti labodi in morske ptice, kot je albatros, ki se parijo za življenje in nikoli niso nezvesti svojim partnerjem.","Kempenaers je dejal, da zvestoba še vedno obstaja pri nekaterih vrstah, zlasti pri labodih in morskih pticah, kot je albatros, ki se parijo za življenje in nikoli niso nezvesti svojim partnerjem.","kempenaers je dejal, da so nekatere vrste še vedno zveste, zlasti labodi in morske ptice, kot je albatros, ki se parijo za življenje in nikoli niso nezvesti svojim partnerjem.","kempenaers je dejal, da zvestoba še vedno obstaja pri nekaterih vrstah, zlasti pri labodih in morskih pticah, kot je albatros, ki se parijo za življenje in nikoli niso nezvesti svojim partnerjem.",0.9780920743942261,0.9528037905693054,0.5714285714285714,0.9354838709677419,0.7490023208422957,0.7490023208422957,0.7490023208422957,0.0,0.9026694432523432,True,29,31,0.7846153846153846,False
"Ameriške vojake so napadli z granatami, minometi in strelnim orožjem iz bunkerjev in zgradb.","Ameriške vojake so napadli z raketnimi granatami, minometi in strelnim orožjem iz bunkerjev ter znotraj in na vrhu okoliških zgradb.","ameriške vojake so napadli z granatami, minometi in strelnim orožjem iz bunkerjev in zgradb.","ameriške vojake so napadli z raketnimi granatami, minometi in strelnim orožjem iz bunkerjev ter znotraj in na vrhu okoliških zgradb.",0.9324820041656494,0.9774994254112244,0.6842105263157895,0.7,0.9477215543751747,0.9477215543751747,0.9477215543751747,0.0,0.8994358373587237,True,14,20,0.696969696969697,False
"HCA Inc., največja ameriška veriga bolnišnic, je padla za 2,21 dolarja ali 5,8 odstotka, na 36,14 dolarja.",HCA Inc.,"hca inc., največja ameriška veriga bolnišnic, je padla za 2,21 dolarja ali 5,8 odstotka, na 36,14 dolarja.",hca inc.,0.5368163585662842,0.19806067645549774,0.05555555555555555,0.11764705882352941,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.29469081425268445,False,17,2,0.07547169811320753,False
"Rekli so, da še ne zagovarjajo sprememb, vendar menijo, da je vredno razmisliti o njih - še posebej, ko se NATO širi na 26 članic.","Sponzorji so rekli, da še ne zagovarjajo sprememb, vendar menijo, da je vredno razmisliti o tem - še posebej, ko se NATO širi na 26 članic.","rekli so, da še ne zagovarjajo sprememb, vendar menijo, da je vredno razmisliti o njih - še posebej, ko se nato širi na 26 članic.","sponzorji so rekli, da še ne zagovarjajo sprememb, vendar menijo, da je vredno razmisliti o tem - še posebej, ko se nato širi na 26 članic.",0.9582069516181946,0.9517094492912292,0.7407407407407407,0.9615384615384616,0.8761647624378519,0.8761647624378519,0.8761647624378519,0.0,0.9266400119063521,True,25,26,0.8705035971223022,False
Identificirani so bili Abdul Azi Haji Thiming in Muhammad Jalaludin Mading iz Tajske ter Esam Mohammed Khidr Ali iz Egipta.,"Trije moški, obtoženi terorizma, so bili identificirani kot Abdul Azi Haji Thiming in Muhammad Jalaludin Mading iz Tajske ter Esam Mohammed Khidr Ali iz Egipta.",identificirani so bili abdul azi haji thiming in muhammad jalaludin mading iz tajske ter esam mohammed khidr ali iz egipta.,"trije moški, obtoženi terorizma, so bili identificirani kot abdul azi haji thiming in muhammad jalaludin mading iz tajske ter esam mohammed khidr ali iz egipta.",0.8104077577590942,0.7712956666946411,0.7916666666666666,0.8,0.9739634146341464,0.9739634146341464,0.9739634146341464,0.0,0.8121148112421116,True,20,25,0.71875,False
"V letih 2001 in 2002 so bili prenosi sredstev iz 4 od 40 računov podjetja večji od 3,2 milijarde dolarjev, so dejali tožilci.","Prenosi sredstev iz štirih od 40 računov odprtih pri Beacon Hill so od leta 2001 do 2002 znašali več kot 3,2 milijarde dolarjev, je dejal Morgenthau.","v letih 2001 in 2002 so bili prenosi sredstev iz 4 od 40 računov podjetja večji od 3,2 milijarde dolarjev, so dejali tožilci.","prenosi sredstev iz štirih od 40 računov odprtih pri beacon hill so od leta 2001 do 2002 znašali več kot 3,2 milijarde dolarjev, je dejal morgenthau.",0.844245195388794,0.8511683344841003,0.35294117647058826,0.8846153846153846,0.5143865708408462,0.5143865708408462,0.5143865708408462,0.0,0.7682428916934296,True,23,26,0.38926174496644295,False
"Drugje so evropske delnice komaj spremenile, vendar so bile le nekaj točk oddaljene od letošnjih vrhov.","Drugje so evropske delnice zdrsnele z višin, vendar so ostale le nekaj točk oddaljene od letošnjih vrhov.","drugje so evropske delnice komaj spremenile, vendar so bile le nekaj točk oddaljene od letošnjih vrhov.","drugje so evropske delnice zdrsnele z višin, vendar so ostale le nekaj točk oddaljene od letošnjih vrhov.",0.9467744827270508,0.8010058403015137,0.631578947368421,0.9411764705882353,0.8024918225587122,0.8024918225587122,0.8024918225587122,0.0,0.8565362692328115,True,16,17,0.8095238095238095,False
"Edini drugi član JI, ki je razkril podobne informacije, je Omar al Faruq, ki ga Združene države trenutno zadržujejo na tajni lokaciji.","Edini drugi član JI, ki je razkril podobne informacije, je Omar al Faruq, ki ga Združene države trenutno zadržujejo na tajni lokaciji.","edini drugi član ji, ki je razkril podobne informacije, je omar al faruq, ki ga združene države trenutno zadržujejo na tajni lokaciji.","edini drugi član ji, ki je razkril podobne informacije, je omar al faruq, ki ga združene države trenutno zadržujejo na tajni lokaciji.",1.0,1.0000001192092896,1.0,1.0,0.9999530428249437,0.9999530428249437,0.9999530428249437,0.0,0.9999953400452812,True,22,22,1.0,True
"Njegova pomanjkljiva sodelovanja je omogočala drugim beguncem iz Jemaah Islamiah, da ostanejo na prostosti, je sodišču povedal gospod Dila.","Njegova pomanjkljiva sodelovanja je omogočala drugim operativcem JI, da ostanejo na prostosti, kjer so predstavljali grožnjo za nadaljnje teroristične akte, je dejal gospod Dila.","njegova pomanjkljiva sodelovanja je omogočala drugim beguncem iz jemaah islamiah, da ostanejo na prostosti, je sodišču povedal gospod dila.","njegova pomanjkljiva sodelovanja je omogočala drugim operativcem ji, da ostanejo na prostosti, kjer so predstavljali grožnjo za nadaljnje teroristične akte, je dejal gospod dila.",0.737921953201294,0.7049844861030579,0.41379310344827586,0.7916666666666666,0.6569564557730238,0.6569564557730238,0.6569564557730238,0.0,0.6929057497002317,False,19,24,0.5561797752808989,False
"Premier Abbas, danes se soočamo z novo priložnostjo, boljšo prihodnostjo za oba naroda, je izjavil izraelski premier Ariel Sharon po torkovem srečanju.","Premier Abbas, danes se soočamo z novo priložnostjo, boljšo prihodnostjo za oba naroda, je dejal gospod Sharon.","premier abbas, danes se soočamo z novo priložnostjo, boljšo prihodnostjo za oba naroda, je izjavil izraelski premier ariel sharon po torkovem srečanju.","premier abbas, danes se soočamo z novo priložnostjo, boljšo prihodnostjo za oba naroda, je dejal gospod sharon.",0.9045170545578003,0.9386446475982666,0.5833333333333334,0.7727272727272727,0.6502135738016136,0.6502135738016136,0.6502135738016136,0.0,0.8440276340888222,True,22,17,0.695364238410596,False
Naključno testiranje varnostnih postopkov bi moralo prav tako potekati.,Varnostne ocene teh objektov bi morale potekati vsake tri leta.,naključno testiranje varnostnih postopkov bi moralo prav tako potekati.,varnostne ocene teh objektov bi morale potekati vsake tri leta.,0.5725248456001282,0.5841652154922485,0.05555555555555555,0.9,0.05494505494505494,0.05494505494505494,0.05494505494505494,0.0,0.5053095639377869,False,9,10,0.3943661971830986,False
"Dva uradnika sta sprva izjavila, da je bilo približno 300 delavcev aretiranih v 61 trgovinah v 21 zveznih državah.","Toda uradniki so kasneje popravili številke in dejali, da je bilo približno 250 ljudi aretiranih v približno 60 trgovinah.","dva uradnika sta sprva izjavila, da je bilo približno 300 delavcev aretiranih v 61 trgovinah v 21 zveznih državah.","toda uradniki so kasneje popravili številke in dejali, da je bilo približno 250 ljudi aretiranih v približno 60 trgovinah.",0.6745327115058899,0.5909671187400818,0.2,1.0,0.26900584795321636,0.26900584795321636,0.26900584795321636,0.0,0.5940038050197023,False,19,19,0.4508196721311475,False
"Res nas je zapustil z nasmehom na obrazu in brez zadnjih besed, je dejala hči Linda Hope.","Srednjezahodni raziskovalni center se bo osredotočil na razvoj diagnostičnih, terapevtskih in cepilnih izdelkov za antraks, botulizem, tularemijo, virusne hemoragične mrzlice in kugo.","res nas je zapustil z nasmehom na obrazu in brez zadnjih besed, je dejala hči linda hope.","srednjezahodni raziskovalni center se bo osredotočil na razvoj diagnostičnih, terapevtskih in cepilnih izdelkov za antraks, botulizem, tularemijo, virusne hemoragične mrzlice in kugo.",0.26991161704063416,-0.146945521235466,0.05714285714285714,0.7727272727272727,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.0,0.1525822891469126,False,17,22,0.24590163934426235,False
"Srednjezahodni center se bo osredotočil na diagnozo, zdravljenje in cepiva za antraks, botulizem, tularemijo, virusne hemoragične mrzlice in kugo.","Zaslišanje je namenjeno določitvi, ali je dovolj dokazov, da se Akbarja napoti na splošno vojaško sodišče.","srednjezahodni center se bo osredotočil na diagnozo, zdravljenje in cepiva za antraks, botulizem, tularemijo, virusne hemoragične mrzlice in kugo.","zaslišanje je namenjeno določitvi, ali je dovolj dokazov, da se akbarja napoti na splošno vojaško sodišče.",0.3001164197921753,0.1192193254828453,0.06451612903225806,0.8421052631578947,0.053475935828877004,0.053475935828877004,0.053475935828877004,0.0,0.25182209836362673,False,19,16,0.2534246575342466,False
"V Združenih državah srčni napadi ubijejo približno 460.000 ljudi letno, v Kanadi približno 80.000.","V Združenih državah srčni napadi ubijejo približno 460.000 ljudi letno, po podatkih Nacionalnih inštitutov za zdravje.","v združenih državah srčni napadi ubijejo približno 460.000 ljudi letno, v kanadi približno 80.000.","v združenih državah srčni napadi ubijejo približno 460.000 ljudi letno, po podatkih nacionalnih inštitutov za zdravje.",0.8444475531578064,0.8928912281990051,0.5555555555555556,0.875,0.6816901408450705,0.6816901408450705,0.6816901408450705,0.0,0.8168709593628869,True,14,16,0.7033898305084746,False
